"subj" "trial" "cond" "Initiation Time" "Mean Gaze" "Nr. Fixation" "Mean Saccade" "Entropy" "Latency Body" "First Fixation Body" "Total Fixation Body" "Mean Gaze Body" "Proportion Fixation Body" "Latency Object" "First Fixation Object" "Total Fixation Object" "Mean Gaze Object" "Proportion Fixation Object" "Latency Face" "First Fixation Face" "Total Fixation Face" "Mean Gaze Face" "Proportion Fixation Face" "Task" "Saliency" "Turbulence" "Complexity" "Clutter" "Feature Congestion" "Fixation Area"
7 2 2 170 267.793103448276 29 180.861743757103 11.9310816804591 232 122 1896 237 0.244 8 162 4692 293.25 0.604 740 118 1178 235.6 0.152 "Naming" 235.418594517241 16.5317897812065 0.600045763936199 "Min" 3.163311 4.69044149912833
19 2 2 218 225.692307692308 26 204.117918049617 11.7243614243778 268 182 720 180 0.123 8 210 3704 231.5 0.631 484 238 1444 240.667 0.246 "Naming" 249.704731538462 15.2339199799378 0.610837423627087 "Min" 3.163311 3.81776418037047
8 2 2 186 263.948717948718 39 162.704554151398 11.8012405087447 1184 190 2374 182.615 0.231 8 178 4710 314 0.458 240 118 3210 291.818 0.312 "Naming" 247.36848025641 20.4827353340559 0.575246200753995 "Min" 3.163311 5.65463433879587
20 2 2 170 184.642857142857 56 152.745382718843 11.9847584546803 224 74 4650 186 0.45 8 162 4662 186.48 0.451 316 194 1028 171.333 0.099 "Naming" 240.067580892857 25.4221304174275 0.546627147079005 "Min" 3.163311 6.82352141680215
9 2 2 150 169.272727272727 44 207.388213006391 12.1267327212794 636 94 2898 193.2 0.389 8 142 3782 151.28 0.508 452 154 768 192 0.103 "Naming" 232.223049090909 24.3608791959068 0.62413412180649 "Min" 3.163311 6.72151031493164
21 2 2 194 233.714285714286 42 151.724130225677 11.8104439710709 252 122 3380 241.429 0.344 8 186 5582 242.696 0.569 404 174 854 170.8 0.087 "Naming" 234.223311642857 20.5787697540562 0.560056099031997 "Min" 3.163311 5.08961929600043
10 2 2 230 266.280701754386 57 164.246700645338 12.0830210479624 272 166 2944 210.286 0.194 8 222 10792 284 0.711 468 262 1442 288.4 0.095 "Naming" 269.353171175439 29.3587901313055 0.605330002015774 "Min" 3.163311 5.06266080610219
22 2 2 182 379.365853658537 41 139.392878994546 11.807660680897 1364 2062 6566 596.909 0.422 8 174 5444 340.25 0.35 228 138 3544 253.143 0.228 "Naming" 250.01279202439 22.1552585384893 0.598684577505602 "Min" 3.163311 4.43091292324161
11 2 2 254 237.52380952381 42 203.916139323697 12.0863569445515 300 166 2774 213.385 0.278 8 246 6908 246.714 0.692 884 294 294 294 0.029 "Naming" 243.544581190476 24.4629647725717 0.654791196964551 "Min" 3.163311 6.43023871962224
23 2 2 242 270.56 50 128.646508552023 11.8790330662548 288 174 5398 234.696 0.399 8 234 7140 297.5 0.528 656 446 990 330 0.073 "Naming" 241.9974464 26.2055031415383 0.606592243926798 "Min" 3.163311 5.05633029769992
12 2 2 246 283.090909090909 33 225.974077356121 11.7039929367903 276 158 1410 201.429 0.151 8 238 5848 292.4 0.626 464 194 2084 347.333 0.223 "Naming" 247.23919830303 18.7823999265234 0.614210668553288 "Min" 3.163311 4.89030819689276
24 2 2 186 220.72 50 168.451196698264 11.9567032470553 232 110 3376 241.143 0.306 8 178 6894 222.387 0.625 380 198 766 153.2 0.069 "Naming" 234.229181836735 25.3683684199623 0.580271966096518 "Min" 3.163311 5.61789508945572
7 16 1 190 229.166666666667 48 141.794197904022 12.0883637701838 244 118 498 166 0.045 8 182 9458 230.683 0.86 404 174 1044 261 0.095 "Naming" 237.65342 23.4057401338138 0.584075696808729 "Clu" 4.092481 6.12188013548513
19 16 1 138 279.62962962963 27 137.014721918185 11.5951944827648 192 158 1680 210 0.223 8 130 5870 308.947 0.777 0 0 0 0 0 "Naming" 242.025184074074 15.4171999521054 0.593621817574478 "Clu" 4.092481 4.10141508586424
8 16 1 238 256.5 40 132.1125954271 12.0540849402424 284 290 1990 398 0.194 8 230 7726 234.121 0.753 2900 306 544 272 0.053 "Naming" 227.904602 19.4171681264603 0.572474664363746 "Clu" 4.092481 6.01867695802192
20 16 1 170 203.176470588235 51 142.194333584279 12.0447294683632 212 130 1092 182 0.105 8 162 9270 206 0.895 0 0 0 0 0 "Naming" 243.2651068 24.477259133278 0.56461494954664 "Clu" 4.092481 7.08273618680638
9 16 1 210 194.333333333333 48 143.255761741666 12.0712616577584 256 158 248 124 0.027 8 202 8356 198.952 0.896 2200 142 724 181 0.078 "Naming" 248.58676375 26.6199345019694 0.615955447524439 "Clu" 4.092481 7.42246776109033
21 16 1 202 226.296296296296 54 109.640072366573 12.3569694334334 1648 218 798 266 0.065 8 194 10872 226.5 0.89 440 146 550 183.333 0.045 "Naming" 234.668685185185 24.9611088687515 0.568368261647968 "Clu" 4.092481 8.31580937752875
10 16 1 198 232.327272727273 55 173.106843904974 12.4272744647654 244 142 890 178 0.07 8 190 11888 237.76 0.93 0 0 0 0 0 "Naming" 248.379813396226 27.5294657735616 0.598679948004042 "Clu" 4.092481 8.24184452782287
22 16 1 190 305.478260869565 46 141.525476701123 12.1162456042703 228 134 348 174 0.025 8 182 12820 320.5 0.912 384 246 884 221 0.063 "Naming" 255.129265869565 22.2338053759241 0.571422818736518 "Clu" 4.092481 6.44181372190572
11 16 1 222 220.424242424242 33 177.17968826475 12.0497103176826 272 166 346 115.333 0.048 8 214 6530 225.172 0.898 7788 398 398 398 0.055 "Naming" 252.778581212121 18.9407577662564 0.636551119649953 "Clu" 4.092481 5.06707573271283
23 16 1 202 378.324324324324 37 148.690792710194 11.9804441050558 244 166 650 216.667 0.046 8 194 12162 392.323 0.869 1996 622 1186 395.333 0.085 "Naming" 249.102004324324 20.1383293030274 0.622312703678508 "Clu" 4.092481 5.39512994710851
12 16 1 266 298.965517241379 29 165.845813647603 11.6907301298801 308 154 986 328.667 0.114 8 258 7056 294 0.814 988 174 628 314 0.072 "Naming" 253.773225862069 16.2106299687007 0.591928490261202 "Clu" 4.092481 4.05968495336396
24 16 1 242 272.918918918919 37 141.791231642457 11.5804749608368 288 134 546 182 0.054 8 234 6946 239.517 0.688 448 290 2606 521.2 0.258 "Naming" 248.681639459459 20.3348712680867 0.590486728425013 "Clu" 4.092481 4.42125994045845
7 23 1 182 307.571428571429 28 173.320794065328 11.7950659252717 328 138 1670 334 0.194 8 174 5498 289.368 0.638 496 270 1444 361 0.168 "Naming" 252.882131785714 18.8788894861967 0.705753302590496 "Clu" 2.537713 4.38913904812114
19 23 1 146 289.586206896552 29 118.162333353664 11.4254703072329 4856 230 1442 288.4 0.172 8 138 5634 296.526 0.671 376 202 1322 264.4 0.157 "Naming" 257.825469655172 14.789541593367 0.542306662543203 "Clu" 2.537713 4.09677579241549
8 23 1 282 215.777777777778 45 109.844080093993 11.7950048277782 328 126 126 126 0.013 8 274 9584 217.818 0.987 0 0 0 0 0 "Naming" 262.929843555556 23.5068485020232 0.548324277083793 "Clu" 2.537713 6.88691732197084
20 23 1 198 240.444444444444 36 148.983655860603 11.9961359605546 6112 98 188 94 0.022 8 190 7778 250.903 0.899 244 214 690 230 0.08 "Naming" 254.919571944444 17.8529016204761 0.578617932329547 "Clu" 2.537713 5.28069409957373
9 23 1 210 207.860465116279 43 158.76765485881 11.9699634957405 256 130 356 178 0.04 8 202 7830 211.622 0.876 408 170 752 188 0.084 "Naming" 264.471534883721 22.2126838327271 0.567103536059998 "Clu" 2.537713 6.62952087729673
21 23 1 246 207.189189189189 37 124.181710302536 11.8365259980471 296 154 474 158 0.062 8 238 5898 218.444 0.769 464 190 1294 184.857 0.169 "Naming" 236.863120756757 18.2258574657491 0.551108309116573 "Clu" 2.537713 5.21384676686385
10 23 1 262 259.68 50 126.675151098675 11.7794334137425 1204 158 654 218 0.05 8 254 10300 286.111 0.793 308 194 2030 184.545 0.156 "Naming" 256.7042622 26.0248958704455 0.597032558038187 "Clu" 2.537713 2.7212690642696
22 23 1 238 286.432432432432 37 129.776229513892 11.9543007315393 276 98 908 227 0.086 8 230 8244 294.429 0.778 404 206 1446 289.2 0.136 "Naming" 264.755681621622 18.0976690816383 0.562498322448772 "Clu" 2.537713 5.41779389452235
11 23 1 246 290.413793103448 29 109.375369165569 11.2169321196393 1892 282 654 218 0.078 8 238 6978 303.391 0.829 292 230 790 263.333 0.094 "Naming" 236.900004482759 13.8812898539827 0.502828179486626 "Clu" 2.537713 2.3640316098973
23 23 1 302 245.92 50 108.082288532362 11.645188740222 4776 62 2998 272.545 0.244 8 294 9034 244.162 0.735 360 130 264 132 0.021 "Naming" 217.94870314 20.6743933883032 0.462831449302693 "Clu" 2.537713 4.29665510420504
12 23 1 342 309.2 30 200.208312397436 11.7122966392677 0 0 0 0 0 8 334 8124 312.462 0.876 384 458 1152 288 0.124 "Naming" 250.564948666667 16.9888684159437 0.601478389380416 "Clu" 2.537713 4.68743841332556
24 23 1 314 265.414634146341 41 115.250588702804 11.8719292930426 356 78 3088 308.8 0.284 8 306 6918 256.222 0.636 1432 334 876 219 0.08 "Naming" 230.596045365854 21.0704750516781 0.589064839682054 "Clu" 2.537713 6.1468855147208
7 6 2 190 262.25 32 156.543322992305 11.5849302860718 328 126 1794 256.286 0.214 8 182 6598 263.92 0.786 0 0 0 0 0 "Naming" 251.532636258065 13.8342208241454 0.407496859460704 "Min" 2.188818 4.07150068322888
19 6 2 266 275.76 25 151.986068296897 11.4071238516887 312 178 1960 245 0.284 8 258 4934 290.235 0.716 0 0 0 0 0 "Naming" 288.4602368 11.0936673292845 0.415484058488562 "Min" 2.188818 3.24074506473167
8 6 2 258 211.363636363636 44 127.029169649914 11.9602420378541 308 106 1218 174 0.131 8 250 7646 218.457 0.822 1628 202 436 218 0.047 "Naming" 252.635811390244 18.8769185634618 0.458705458697655 "Min" 2.188818 6.7494149536085
20 6 2 186 238.912280701754 57 136.063609852924 11.6194708763249 1844 158 3898 259.867 0.286 8 178 9720 231.429 0.714 0 0 0 0 0 "Naming" 290.484576730769 20.1684955334813 0.359426383265287 "Min" 2.188818 3.81475679528915
9 6 2 230 243.153846153846 52 171.226579957632 11.8609401662945 372 138 1458 208.286 0.115 8 222 10886 253.163 0.861 8052 106 300 150 0.024 "Naming" 249.61335273913 24.2625610801573 0.467640789740966 "Min" 2.188818 4.51653265902923
21 6 2 210 322.272727272727 44 140.651793129985 11.5593870970813 796 138 5736 478 0.405 8 202 8444 263.875 0.595 0 0 0 0 0 "Naming" 276.054581333333 15.5036800497755 0.360741310274314 "Min" 2.188818 5.76885649559505
10 6 2 318 243.071428571429 56 139.149175603343 11.8509843513948 520 150 2756 229.667 0.202 8 310 10856 246.727 0.798 0 0 0 0 0 "Naming" 251.278620290909 18.9882857763389 0.363635267217337 "Min" 2.188818 6.30302471918906
22 6 2 306 387.955555555556 45 146.625876360955 11.8831689578888 556 146 1364 227.333 0.078 8 298 14928 414.667 0.855 3420 474 1166 388.667 0.067 "Naming" 249.752801555556 14.5571806486708 0.382280368518017 "Min" 2.188818 6.52834407314163
11 6 2 234 231 36 127.014883831885 11.5395495248776 824 146 1466 209.429 0.176 8 226 6850 236.207 0.824 0 0 0 0 0 "Naming" 269.600687647059 11.5877488061865 0.318208511405934 "Min" 2.188818 3.97529748230452
23 6 2 258 266.444444444444 27 149.557929087897 10.9281113202483 0 0 0 0 0 8 250 7194 266.444 1 0 0 0 0 0 "Naming" 141.946594470588 8.44603611720338 0.289859167979925 "Min" 2.188818 2.14787729239605
12 6 2 298 322 24 214.428415591365 11.3187758081283 332 158 2368 296 0.306 8 290 5360 335 0.694 0 0 0 0 0 "Naming" 290.239852791667 11.2658875934566 0.44074095210413 "Min" 2.188818 2.9943711172261
24 6 2 226 283.155555555556 45 132.548340585111 11.815100896467 1396 522 2858 317.556 0.224 8 218 9622 274.914 0.755 2944 262 262 262 0.021 "Naming" 276.430039545455 16.8729286004655 0.388535677830172 "Min" 2.188818 5.3307337175191
7 10 2 170 238.487804878049 41 163.539204722344 11.8733272974472 1724 166 1876 234.5 0.192 8 162 7902 239.455 0.808 0 0 0 0 0 "Naming" 252.724666315789 23.404269524196 0.634905480555401 "Min" 4.487367 4.58789921437562
19 10 2 198 315.185185185185 27 197.803640876683 11.6886544614874 2096 494 1502 300.4 0.176 8 190 4882 287.176 0.574 444 630 2126 425.2 0.25 "Naming" 251.595546153846 17.0032707978088 0.663592395060522 "Min" 4.487367 4.26516258004231
8 10 2 230 318.827586206897 29 177.487568198657 11.5038967276413 276 202 860 215 0.093 8 222 7790 338.696 0.843 516 226 596 298 0.064 "Naming" 270.4945475 15.6491499719444 0.584373869721667 "Min" 4.487367 4.03604041990326
20 10 2 154 269.384615384615 52 128.377097220092 11.5631961089805 1228 154 3056 191 0.218 8 146 9890 319.032 0.706 320 258 1062 212.4 0.076 "Naming" 246.056760392157 28.2772368495375 0.622485762709545 "Min" 4.487367 5.1474738711092
9 10 2 206 202.377358490566 53 170.827617553589 12.2324482813169 1100 74 982 109.111 0.092 8 198 8720 218 0.813 476 334 1024 256 0.095 "Naming" 251.8892108 31.0547209775578 0.667169635135854 "Min" 4.487367 8.51843103882857
21 10 2 218 240.666666666667 42 144.606849944492 11.7666427199991 1696 238 2570 285.556 0.254 8 210 5476 228.167 0.542 444 94 2062 229.111 0.204 "Naming" 260.577060952381 22.2581506729426 0.608427236175887 "Min" 4.487367 4.21390418043456
10 10 2 234 252.456140350877 57 142.050962393947 11.7868100827276 280 218 1742 158.364 0.121 8 226 12298 273.289 0.855 6452 350 350 350 0.024 "Naming" 253.136633653846 27.5373850573784 0.559112858932921 "Min" 4.487367 3.75191983754911
22 10 2 170 267.910447761194 67 158.739225690383 12.4774359615772 1452 166 3198 246 0.178 8 162 12394 275.422 0.69 352 222 2358 262 0.131 "Naming" 234.18808530303 34.822702577917 0.620126936344048 "Min" 4.487367 10.5002834664504
11 10 2 226 218.947368421053 38 149.532986879543 11.7113159879747 272 162 2346 213.273 0.282 8 218 5038 239.905 0.606 736 166 936 156 0.112 "Naming" 248.757617105263 21.3365295396903 0.646032299229123 "Min" 4.487367 4.495241165504
23 10 2 258 247.466666666667 30 135.725602331327 11.7464722583794 524 194 1298 259.6 0.175 8 250 5636 256.182 0.759 1248 162 490 163.333 0.066 "Naming" 251.55638 16.2842802339857 0.598295299273785 "Min" 4.487367 4.30301790621652
12 10 2 450 346.740740740741 27 211.024752277267 11.5646723629026 720 282 1056 264 0.113 8 442 5144 321.5 0.549 496 170 3162 451.714 0.338 "Naming" 274.910601481481 17.2951924445833 0.659157882424109 "Min" 4.487367 3.37218950771827
24 10 2 222 222.46511627907 43 150.610128203191 11.8533111793697 468 102 2086 231.778 0.218 8 214 6706 216.323 0.701 604 238 774 258 0.081 "Naming" 258.792141627907 25.5325707645673 0.651843714498634 "Min" 4.487367 5.36815058182713
7 9 2 186 250.410256410256 39 181.758443115002 12.0596604227698 336 226 2300 230 0.236 8 178 6550 262 0.671 1564 138 916 229 0.094 "Naming" 252.229241538462 24.7423315361419 0.661911470643973 "Min" 3.169463 5.965051795167
19 9 2 258 250.307692307692 26 152.023152790582 11.5388251331182 5644 190 270 90 0.041 8 250 4994 293.765 0.767 308 250 1244 207.333 0.191 "Naming" 253.650818461538 12.4798156689522 0.499965931682287 "Min" 3.169463 3.25247660375329
8 9 2 134 263.621621621622 37 153.118960718335 12.0201182054238 1340 210 1188 198 0.122 8 126 6942 257.111 0.712 456 514 1624 406 0.166 "Naming" 194.285883405405 18.1252343893775 0.507031593844523 "Min" 3.169463 5.6784982463202
20 9 2 194 230.163265306122 49 166.418956925833 11.8512138165976 13388 262 262 262 0.023 8 186 9138 222.878 0.81 244 178 1878 268.286 0.167 "Naming" 215.194293673469 22.0754043507222 0.510378510108436 "Min" 3.169463 5.67222872873127
9 9 2 130 201.06976744186 43 166.258331026615 11.9865119239373 3660 150 272 136 0.031 8 122 7224 212.471 0.836 408 138 1150 164.286 0.133 "Naming" 226.603093930233 21.3679249087033 0.553987145365395 "Min" 3.169463 5.69187297960104
21 9 2 234 291.384615384615 26 132.788840785986 11.6104042807619 2396 266 2356 392.667 0.311 8 226 4304 269 0.568 6380 110 916 229 0.121 "Naming" 246.361671153846 13.2632316825788 0.543699685159622 "Min" 3.169463 3.4886520193602
10 9 2 306 260.625 64 136.06952037486 11.9463964118478 2904 250 2970 270 0.178 8 298 12848 256.96 0.77 2548 122 862 287.333 0.052 "Naming" 254.2757453125 24.4482819648848 0.477184873840348 "Min" 3.169463 6.86987131501359
22 9 2 194 336.814814814815 27 135.5653911405 11.9126495703339 0 0 0 0 0 8 186 7182 342 0.79 228 142 1912 318.667 0.21 "Naming" 232.570346740741 10.8230018012415 0.421345627230124 "Min" 3.169463 4.55021072965049
11 9 2 254 252.758620689655 29 150.599745648777 11.6748378857457 304 130 888 222 0.121 8 246 6152 256.333 0.839 7120 290 290 290 0.04 "Naming" 269.513968275862 15.2556826348997 0.547024570216649 "Min" 3.169463 3.90590523621082
23 9 2 234 293.529411764706 34 141.369050053162 11.7093082766687 8984 138 1110 370 0.111 8 226 7826 289.852 0.784 284 254 1044 261 0.105 "Naming" 276.033626764706 15.4680453253573 0.478398294488792 "Min" 3.169463 4.09507993023271
12 9 2 302 284.962962962963 27 191.489232305165 11.4421318125515 3368 122 1080 270 0.14 8 294 5124 320.25 0.666 352 14 1490 212.857 0.194 "Naming" 250.53277562963 14.7632173920806 0.551613148328611 "Min" 3.169463 3.6240161224555
24 9 2 282 283.435897435897 39 150.393031959932 11.6333995145345 312 126 2490 226.364 0.225 8 274 6562 312.476 0.594 484 522 2002 286 0.181 "Naming" 264.495632564103 19.9781722411932 0.558468222021958 "Min" 3.169463 4.16434878586975
7 8 2 222 204.30303030303 33 160.477947265554 11.6484553531708 56 166 3148 224.857 0.467 920 118 2622 174.8 0.389 1536 122 972 243 0.144 "Naming" 257.36344030303 14.9950999634091 0.443807210121118 "Min" 3.504218 4.28189257172338
19 8 2 202 366.8 20 170.332729797863 11.2509341532841 248 270 3216 321.6 0.438 8 194 2812 351.5 0.383 960 414 1308 654 0.178 "Naming" 257.998407 11.3232746144024 0.516694395673975 "Min" 3.504218 2.77071053928311
8 8 2 190 272.888888888889 36 143.288487167218 11.5305382548026 240 110 3570 238 0.363 8 182 6028 301.4 0.614 912 226 226 226 0.023 "Naming" 248.488681666667 16.5525938343415 0.422640843638271 "Min" 3.504218 4.97257695216882
20 8 2 162 198 55 162.614077351701 11.9199158289022 284 242 5176 199.077 0.475 8 154 4852 186.615 0.446 3592 482 862 287.333 0.079 "Naming" 266.807636363636 26.5002183055312 0.50166009089625 "Min" 3.504218 7.87594650712222
9 8 2 210 209.288888888889 45 190.863968038485 11.3938387118258 256 58 1544 154.4 0.164 8 202 7354 222.848 0.781 740 222 520 260 0.055 "Naming" 251.150367777778 20.3336998848538 0.461890885122111 "Min" 3.504218 1.61213225913385
21 8 2 198 247.125 32 131.41183708368 11.6475351119187 380 326 2130 304.286 0.269 8 190 4810 229.048 0.608 760 318 968 242 0.122 "Naming" 260.6412603125 12.9916042523014 0.434871814515539 "Min" 3.504218 4.27919305974507
10 8 2 190 228.615384615385 52 145.760791070978 11.474772520491 232 146 4374 208.286 0.368 8 182 7122 245.586 0.599 732 234 392 196 0.033 "Naming" 258.536471346154 24.8316101963158 0.515819875042696 "Min" 3.504218 2.44959272989127
22 8 2 226 267.714285714286 49 134.654889122199 12.161121373443 404 558 2506 278.444 0.191 8 218 8952 263.294 0.682 5356 322 1660 276.667 0.127 "Naming" 247.913719 19.9547063484612 0.446791945111141 "Min" 3.504218 6.81491834952555
11 8 2 254 246.516129032258 31 172.532188375096 11.6227269409491 316 182 2558 232.545 0.335 8 246 4556 253.111 0.596 5372 214 528 264 0.069 "Naming" 257.977098064516 14.956507023731 0.484962493762839 "Min" 3.504218 3.93751668904056
23 8 2 206 262.709677419355 62 115.237097258304 11.6545452285058 380 546 3802 292.462 0.233 8 198 12486 254.816 0.767 0 0 0 0 0 "Naming" 255.569865967742 21.8946383602536 0.39785907598934 "Min" 3.504218 2.43045118377569
12 8 2 250 325.076923076923 26 242.47706148939 11.739060836025 464 390 1530 306 0.181 8 242 6572 328.6 0.778 904 350 350 350 0.041 "Naming" 267.344868461538 13.0915113774536 0.490798949462614 "Min" 3.504218 3.73250837893869
24 8 2 250 265.272727272727 44 131.142685461575 11.682181408067 300 138 1988 248.5 0.17 8 242 8700 255.882 0.745 2660 534 984 492 0.084 "Naming" 234.989004318182 14.9856931008467 0.363759241600613 "Min" 3.504218 4.58211533156236
7 21 1 190 232.857142857143 28 204.129870237642 11.584366371938 236 146 922 184.4 0.141 8 182 5242 249.619 0.804 408 242 356 178 0.055 "Naming" 227.841442214286 17.3625439836968 0.624881051654866 "Clu" 2.63448 3.52278030879318
19 21 1 166 254.129032258065 31 203.130154739605 11.8304092475509 416 362 1470 294 0.187 8 158 6408 246.462 0.813 0 0 0 0 0 "Naming" 230.485570322581 16.266365655349 0.534311512703642 "Clu" 2.63448 4.5467826613627
